"ID","MESSAGE__C"
"a1M1N000005duftUAA","a1U1N00000JF3obUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 981d1e59-9283-44e2-bf0f-7a10ad37d9b3 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dug8UAA","a1U1N00000JF3p2UAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: fc60c4fc-0bed-4b92-959b-60572763f377 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountInquiryParser.processContent: line 2980, column 1
Class.APEX2OBJECT_Parser.ARAccountInquiryParser.inboundParser: line 2903, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dugcUAA","a1U1N00000JF3scUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 41f6b996-6af9-4aa5-8531-98e9a36fd0da not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountholderParser.inboundParser: line 1553, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duhFUAQ","a1U1N00000JF3u6UAD-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, A validation rule is preventing the record from being processed. This could be from this record, or a related record being updated. VALIDATION MESSAGE:null: [] 
 Class.APEX2OBJECT_Parser.StudentAcademicProgramParser.inboundParser: line 2202, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dug4UAA","a1U1N00000JF3t1UAD-Upsert failed. First exception on row 0 with id 0031N000024tge4QAA; first error: UNABLE_TO_LOCK_ROW, unable to obtain exclusive access to this record or 1 records: 0031N000024tge4QAA: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duhUUAQ","a1U1N00000JF3t6UAD-Upsert failed. First exception on row 0 with id 0031N000021qvWQQAY; first error: UNABLE_TO_LOCK_ROW, unable to obtain exclusive access to this record or 1 records: 0031N000021qvWQQAY: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duhZUAQ","a1U1N00000JF3v6UAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 41f6b996-6af9-4aa5-8531-98e9a36fd0da not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountholderParser.inboundParser: line 1553, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duheUAA","a1U1N00000JF3vaUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 87a2fe73-80fd-4ed8-b74f-723c3f8c3579 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountholderParser.inboundParser: line 1553, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duhjUAA","a1U1N00000JF3w4UAD-Upsert failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dui2UAA","a1U1N00000JF3xNUAT-Upsert failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dui7UAA","a1U1N00000JF3xSUAT-Upsert failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duiCUAQ","a1U1N00000JF3xmUAD-Upsert failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duiRUAQ","a1U1N00000JF3xtUAD-Upsert failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dujUUAQ","a1U1N00000JF42mUAD-Upsert failed. First exception on row 0 with id 0031N000021zo8KQAQ; first error: UNABLE_TO_LOCK_ROW, unable to obtain exclusive access to this record or 1 records: 0031N000021zo8KQAQ: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duhLUAQ","a1U1N00000JF44DUAT-Upsert failed. First exception on row 0 with id 0031N0000222i2HQAQ; first error: UNABLE_TO_LOCK_ROW, unable to obtain exclusive access to this record or 1 records: 0031N0000222i2HQAQ: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dukXUAQ","a1U1N00000JF45hUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 7b1e84a3-2237-4bfa-9475-aedccb2fd796 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dumsUAA","{""errors"":[{""code"":""AdmissionDecisions.Record.Lock"",""description"":""Unknown error code."",""message"":""Admssion application record locked for ID 1605485""}]}"
"a1M1N000005dunRUAQ","{""errors"":[{""code"":""admissionApplication"",""description"":""Unknown error code."",""message"":""The school 'SLA' is not valid for the academic program 'BA.GST'""}]}"
"a1M1N000005duoZUAQ","a1U1N00000JF4CgUAL-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 20 2019 2:17 PM LAUNIER, ALLISON DEBTOR DISMISSED  10/23/18.  CASE CLOSED.
<br>
<br>October 22 2018 11:26 AM LAUNIER, ALLISON STD ACCOUNT WAS CLOSED AND RETURNED TO US BY NCM.  OPEN BANKRUPTCY CASE ON PACER.  FILED CASE NO. 15-06799 ON 12/23/15 .  STD ON CH13 PLAN SINCE 1/5/17.  EMAILED MDALLAIRE RE: FILING PROOF OF CLAIM. (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duqBUAQ","Read timed out 
 Class.Callout.httpCallout: line 89, column 1
Class.CalloutHandlerWrapper.ExternalEducationCalloutHandler.createRequest: line 973, column 1
Class.SNHU_PersonQueueable.execute: line 16, column 1"
"a1M1N000005duqGUAQ","a1U1N00000JF4E1UAL-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 20 2019 2:18 PM PARKER, MELINDA REC&#39;D CH 7 TODAY CASE # 18-50238-FJS
<br>
<br>ATTORNEY MATT HAHNE 757-313-3000
<br>
<br> April 9 2018 3:58 PM LAUNIER, ALLISON RECEIVED NOTIFICATION OF CH13 PLAN.  CASE NO. 18-50238.  FILED BK ON 2/28/18.  SENT EMAIL TO NCM TO COSE AND RETURN STD ACCOUNT.
<br>
<br>FILED PROOF OF CLAIM Clerk&#39;s Office, 2400 West Avenue, Suite 110, Newport News, VA 23607
<br>
<br>TERM/AMOUNT 17TW4  1367.00 17TW1  17.50 (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duqQUAQ","a1U1N00000JF4EEUA1-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 566936c6-912a-48e7-8607-2e405f679354 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountholderParser.inboundParser: line 1553, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duriUAA","{""errors"":[{""code"":""Global.Internal.Error"",""description"":""Unspecified Error on the system which prevented execution."",""message"":""Advisor dates may not overlap""}]}"
"a1M1N000005durxUAA","a1U1N00000JF4F6UAL-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 20 2019 2:17 PM LAUNIER, ALLISON DEBTOR DISMISSED  10/23/18.  CASE CLOSED.  STD ON CH13 PLAN, BUT WAS DISMISSED BY COURT AND CASE CLOSED 10/23/18.  STD STD SENT BACK TO NCM TO START COLLECTION EFFORTS.
<br>
<br>October 22 2018 11:26 AM LAUNIER, ALLISON STD ACCOUNT WAS CLOSED AND RETURNED TO US BY NCM.  OPEN BANKRUPTCY CASE ON PACER.  FILED CASE NO. 15-06799 ON 12/23/15 .  STD ON CH13 PLAN SINCE 1/5/17.  EMAILED MDALLAIRE RE: FILING PROOF OF CLAIM. (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dusCUAQ","{""errors"":[{""code"":""Global.Internal.Error"",""description"":""Unspecified Error on the system which prevented execution."",""message"":""Advisor dates may not overlap""}]}"
"a1M1N000005dusRUAQ","a1U1N00000JF4FeUAL-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 8dfcd2bb-33e5-4147-8cfd-873d13555c11 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dutUUAQ","a1U1N00000JF4GvUAL-Upsert failed. First exception on row 1 with id 0031N000021pWSfQAM; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duu8UAA","Read timed out 
 Class.Callout.httpCallout: line 89, column 1
Class.CalloutHandlerWrapper.ExternalEducationCalloutHandler.createRequest: line 973, column 1
Class.SNHU_PersonQueueable.execute: line 16, column 1"
"a1M1N000005duvQUAQ","a1U1N00000JF4HuUAL-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Colleague_ID__c duplicates value on record with id: 0031N000025SpXt, Ethos_Id__c duplicates value on record with id: 0031N000025SpXt: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duvfUAA","{""errors"":[{""code"":""Global.Internal.Error"",""description"":""Unspecified Error on the system which prevented execution."",""message"":""Decision type not found for guid null.""}]}"
"a1M1N000005duvkUAA","a1U1N00000JF4IUUA1-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: f3cd79a2-b987-4991-b970-fd2d18694c20 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.ARAccountholderParser.inboundParser: line 1553, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005duyUUAQ","a1U1N00000JF4M5UAL-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 20 2019 2:24 PM PARKER, MELINDA DISCHARGE OF DEBT REC&#39;D!
<br>
<br>December 12 2018 7:03 PM LAUNIER, ALLISON SPOKE W STD.  FILED CH 7 CASE NO. 18-71515 ON 11/8/18.  NO ORDER ON THE CASE PER PACER.  EMAILED STD THAT SHE CAN&#39;T REGISTER UNTIL THIS ORDER IS COMPLETED.
<br>
<br>EMAILED NCM TO CLOSE AND RETURN STD ACCOUNT. (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dv2CUAQ","{""Message"":""GUID not the same as in request body."",""Conflicts"":null,""IsEmpty"":false}"
"a1M1N000005dv2vUAA","{""errors"":[{""code"":""Global.Internal.Error"",""description"":""Unspecified Error on the system which prevented execution."",""message"":""Advisor dates may not overlap""}]}"
"a1M1N000005dv3FUAQ","a1U1N00000JF4RRUA1-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 20 2019 2:26 PM LAUNIER, ALLISON RECEIVED NOTIFICATION OF ORDER OF DISMISSAL.  CASE CLOSED ON PACER.  SENT BACK TO W&amp;F FOR RECOLLECTION EFFORTS.
<br>
<br>December 14 2018 10:08 AM LAUNIER, ALLISON RCVD ORDER OF DISMISSAL CASE NO. 16-11486 (FAILURE TO MAKE PAYMENTS).  
<br>
<br> November 23 2016  1:02 PM  LAUNIER, ALLISON RECEIVED ORDER CONFIRMING PLAN.  CASE NO. 16-11486.
<br>
<br>August 30 2016  11:30 AM  PARKER, MELINDA CH 13 MIDDLE DISTRICT OF ALABAMA CASE # 16-11486
<br>
<br>ATTORNEY MICHAEL BROCK PO BOX DRAWER 311167 ENTERPRISE AL  334-393-4357
<br>
<br>FILED PROOF (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005dv48UAA","{""Message"":""On a post you can not define a GUID. Parameter name: admissionApplicationsDto"",""Conflicts"":null,""IsEmpty"":false}"
"a1M1N000005dv6OUAQ","{""Message"":""GUID not the same as in request body."",""Conflicts"":null,""IsEmpty"":false}"
"a1M1N000005dv7CUAQ","a1U1N00000JF4WgUAL-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 20 2019  2:31 PM  GLOVER, ALEXANDER AEP LIFTED EVALUATED OHIO STATE UNI WAIVED FORTIS COLL
<br>
<br>January 26 2018  8:20 AM  PARRILL, ALLISON AEP SUBMITTED FOR 18EW1
<br>
<br>January 4 2018  1:20 PM  PARRILL, ALLISON AEP SUBMITTED FOR 18EW3, 18EW4, 18EW5, 18EW6
<br>
<br>May 2 2017  6:29 PM  GENDRON, TIMOTHY AEP EXTENDED ONE WEEK AND ONE DAY FROM TERM START FOR REGISTRATION.
<br>
<br>March 24 2017  11:07 AM  YOUNG, SPENCER AEP PARTIAL. TRANSCRIPTS NOT EVALUATED: FORTIS COLLEGE, OHIO STATE UNIVERSITY TRANSCRIPTS EVALUATEd: ASHFORD UNIVERSITY
<br>
<br> February 28 2017  10:57 AM  BERHANE, CHERYL AEP. TRANSCRIPTS NOT ENTERED: Ashford Univ, Fortis College &amp; Ohio State Univ TRANSCRIPT WAIVED: Columbus State CC (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
